"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
570 0.458191621608285 2 47 "GO:0031647" "regulation of protein stability" 0.83224665470694
4900 0.0137891816868667 2 7 "GO:0031648" "protein destabilization" 0.160620192200813
509 0.556937521910083 3 37 "GO:0031667;GO:0009991" "response to nutrient levels" 0.859842298451673
-2412 0.305501070008766 6 5 "GO:0031952" "regulation of protein autophosphorylation" 0.735246083017095
1340 0.358817815053983 5 13 "GO:0032006" "regulation of TOR signaling" 0.772696484230145
2358 0.316540745450922 2 5 "GO:0032008" "positive regulation of TOR signaling" 0.742887374442147
-1491 0.526559651251861 3 5 "GO:0032091" "negative regulation of protein binding" 0.850687339767374
-293 0.61658711559718 4 81 "GO:0032101" "regulation of response to external stimulus" 0.887131015540539
235 0.789285301004384 2 36 "GO:0032103" "positive regulation of response to external stimulus" 0.951536669090938
792 0.712632273503425 4 6 "GO:0032210;GO:0032206" "positive regulation of telomere maintenance" 0.923536293128584
-3698 0.116164759132992 4 5 "GO:0032233" "positive regulation of actin filament bundle assembly" 0.500355892592094
-1271 0.00427889021742652 2 141 "GO:0032259" "methylation" 0.0702778168754722
1220 0.256427402914207 2 24 "GO:0032271;GO:0030833;GO:0008064;GO:0030832" "regulation of protein polymerization" 0.702714459841425
-430 0.855119351489007 2 5 "GO:0032273" "positive regulation of protein polymerization" 0.970629425178046
-103 0.958553702516319 4 7 "GO:0032324;GO:0043545;GO:0051189;GO:0006777;GO:0019720" "molybdopterin cofactor metabolic process" 0.99407767671258
-1541 0.512836260625604 2 5 "GO:0032350" "regulation of hormone metabolic process" 0.850687339767374
288 0.750218725735862 3 34 "GO:0032386" "regulation of intracellular transport" 0.938699369414144
-7 0.995898342845231 2 17 "GO:0032388" "positive regulation of intracellular transport" 0.999300851426874
-3899 0.00038431964148385 2 23 "GO:0032412;GO:0022898;GO:0032409;GO:0032414;GO:1904064;GO:0032411;GO:0034767" "regulation of monoatomic ion transmembrane transporter activity" 0.013659778477275
716 0.610717201736974 2 14 "GO:0032436;GO:0032434;GO:2000060;GO:2000058" "regulation of ubiquitin-dependent protein catabolic process" 0.886690454702406
7 0.986900995617581 3 167 "GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.999300851426874
1063 0.567795452609861 3 8 "GO:0032456" "endocytic recycling" 0.865454616163257
-799 0.531594880042711 2 17 "GO:0032465;GO:0051302" "regulation of cell division" 0.850687339767374
921 0.580162913991073 6 10 "GO:0032479" "regulation of type I interferon production" 0.870480381199047
-620 0.792168076756659 2 5 "GO:0032480" "negative regulation of type I interferon production" 0.953570866330366
2462 0.295699958268878 6 5 "GO:0032481" "positive regulation of type I interferon production" 0.73240568539418
2370 0.135398906656325 2 11 "GO:0032496" "response to lipopolysaccharide" 0.524888274569203
-571 0.0223878662491689 1 455 "GO:0032501" "multicellular organismal process" 0.203169723733972
69 0.729459479459577 1 733 "GO:0032502" "developmental process" 0.927486142291778
-1526 0.516730273833957 2 5 "GO:0032504" "multicellular organism reproduction" 0.850687339767374
2984 0.0281767447958586 2 15 "GO:0032507;GO:0045185;GO:0051651" "maintenance of protein location" 0.230418686818589
1152 0.216062413432875 3 32 "GO:0032508;GO:0032392;GO:0071103" "DNA conformation change" 0.65354207540748
-2386 0.116460218520206 6 12 "GO:0032516;GO:0043666;GO:0030801;GO:0021762;GO:0051343;GO:0051342;GO:0060316;GO:0051281;GO:0060314;GO:0005513;GO:0051592" "response to calcium ion" 0.500355892592094
-363 0.865724924906344 3 6 "GO:0032525" "somite rostral/caudal axis specification" 0.973508254438625
625 0.470481990168221 3 37 "GO:0032535" "regulation of cellular component size" 0.838723980516188
509 0.698792034189721 5 16 "GO:0032543" "mitochondrial translation" 0.919921859506188
-125 0.743223741243603 4 192 "GO:0032774" "RNA biosynthetic process" 0.936269649715634
-2728 0.0726822942842286 2 12 "GO:0032781;GO:0043462" "regulation of ATP-dependent activity" 0.414534089852557
-369 0.760193342480517 2 19 "GO:0032784" "regulation of DNA-templated transcription elongation" 0.941871049715753
-819 0.605803731449004 9 11 "GO:0032786" "positive regulation of DNA-templated transcription, elongation" 0.882832185002043
-1630 0.00190810794170163 3 101 "GO:0032787" "monocarboxylic acid metabolic process" 0.0402849289191757
1329 0.402405920874962 2 11 "GO:0032868" "response to insulin" 0.801768356721713
1021 0.560882318974998 6 9 "GO:0032869;GO:0071375;GO:1901653" "cellular response to peptide hormone stimulus" 0.86232783728495
667 0.612126151677327 4 16 "GO:0032870" "cellular response to hormone stimulus" 0.886690454702406
-256 0.714320375470289 5 57 "GO:0032880;GO:0060341" "regulation of cellular localization" 0.923578892833557
2201 0.0944387578216375 2 16 "GO:0032886" "regulation of microtubule-based process" 0.4735290904761
-1345 0.0397211584241826 2 65 "GO:0032940;GO:0046903;GO:0140352" "secretion" 0.294832307110837
-92 0.966057040253176 2 6 "GO:0032968" "positive regulation of transcription elongation by RNA polymerase II" 0.995105948757143
-5567 0.018037966965469 6 5 "GO:0032981;GO:0010257" "NADH dehydrogenase complex assembly" 0.184643189119255
-1229 0.201243120409628 5 30 "GO:0032984" "protein-containing complex disassembly" 0.635326411910022
-1237 0.084530939572945 4 54 "GO:0032990;GO:0032989;GO:0048812;GO:0120039;GO:0048858" "cell part morphogenesis" 0.4435133710009
-350 0.810743181174729 2 13 "GO:0033013" "tetrapyrrole metabolic process" 0.963649002817817
732 0.155032176716031 3 105 "GO:0033043" "regulation of organelle organization" 0.563116874136293
1645 0.118370312468201 4 25 "GO:0033044" "regulation of chromosome organization" 0.500355892592094
-4999 0.00438751495381283 3 9 "GO:0033108" "mitochondrial respiratory chain complex assembly" 0.0712549303556718
1878 0.425037274858392 3 5 "GO:0033119" "negative regulation of RNA splicing" 0.813056971477702
-2599 0.118468551831166 3 10 "GO:0033120;GO:0048026;GO:0050685" "positive regulation of RNA splicing" 0.500355892592094
-2140 0.319304344668875 4 6 "GO:0033143" "regulation of intracellular steroid hormone receptor signaling pathway" 0.746959886628435
1181 0.282157810301476 2 23 "GO:0033157" "regulation of intracellular protein transport" 0.727566091247859
-268 0.878628679901654 5 9 "GO:0033227" "dsRNA transport" 0.976428540074104
-3677 0.00233417924778571 2 19 "GO:0033539" "fatty acid beta-oxidation using acyl-CoA dehydrogenase" 0.0453152729828743
333 0.877027552394142 2 6 "GO:0033619" "membrane protein proteolysis" 0.976428540074104
-658 0.558080149011291 6 22 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 0.86003409824824
1048 0.268151753973641 2 31 "GO:0033993" "response to lipid" 0.710817665460594
-1660 0.222131279009567 5 15 "GO:0034030;GO:0034033;GO:0033866" "nucleoside bisphosphate biosynthetic process" 0.660663441529234
1842 0.0803942663863132 4 25 "GO:0034097" "response to cytokine" 0.43875879536882
-4035 2.02030269703532e-21 2 155 "GO:0034220" "monoatomic ion transmembrane transport" 1.13743041843089e-18
-4361 0.0639716054906553 2 5 "GO:0034227" "tRNA thio-modification" 0.382974166199323
1691 0.309862881142271 2 10 "GO:0034243" "regulation of transcription elongation by RNA polymerase II" 0.737077699231985
238 0.891984851859705 2 9 "GO:0034314;GO:0045010" "Arp2/3 complex-mediated actin nucleation" 0.977956604457546
-2155 0.0227348003467855 2 31 "GO:0034329" "cell junction assembly" 0.203169723733972
-1812 0.0171829146578131 4 48 "GO:0034330" "cell junction organization" 0.181264359316432
-67 0.967759521536895 3 10 "GO:0034332" "adherens junction organization" 0.995105948757143
-3445 0.143311235844988 4 5 "GO:0034333" "adherens junction assembly" 0.53551477288094
1468 0.532904657455185 5 5 "GO:0034341" "response to type II interferon" 0.850687339767374
980 0.677315219175375 3 5 "GO:0034405" "response to fluid shear stress" 0.908083463125404
750 0.706175898340708 2 7 "GO:0034427;GO:0034472;GO:0016180;GO:0034475" "nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'" 0.921027870499966
-690 0.0975433331403674 2 161 "GO:0034470" "ncRNA processing" 0.477249064194455
-4373 0.0631950424550312 2 5 "GO:0034551;GO:0017062" "mitochondrial respiratory chain complex III assembly" 0.381201523951956
-587 0.645806296821995 2 17 "GO:0034599;GO:0062197" "cellular response to chemical stress" 0.898130365619858
1288 0.517257616676225 4 7 "GO:0034605" "cellular response to heat" 0.850687339767374
3111 0.18628613856997 2 5 "GO:0034612" "response to tumor necrosis factor" 0.62081881757581
-286 0.0517868996911919 2 1383 "GO:0034641;GO:0006139;GO:0006725;GO:0046483;GO:1901360" "cellular nitrogen compound metabolic process" 0.335713796003578
274 0.898600591445698 2 6 "GO:0034644" "cellular response to UV" 0.977956604457546
81 0.949140610141838 -1 17 "GO:0034645" "obsolete cellular macromolecule biosynthetic process" 0.992246538333936
-269 0.305853472993522 2 412 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.735246083017095
-578 0.304049040685801 3 88 "GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.735246083017095
-736 0.0300172439618104 2 244 "GO:0034660" "ncRNA metabolic process" 0.242579545700946
-3551 2.28936083029681e-07 2 59 "GO:0034762;GO:0034765;GO:0043269" "regulation of transmembrane transport" 2.97440803259332e-05
120 0.927356054890989 3 16 "GO:0034968" "histone lysine methylation" 0.984530669390687
-1472 0.459373211984182 4 7 "GO:0034969;GO:0035247;GO:0035246" "peptidyl-arginine omega-N-methylation" 0.83224665470694
552 0.496824512346656 4 42 "GO:0034976" "response to endoplasmic reticulum stress" 0.850687339767374
-5501 0.0194543840379279 5 5 "GO:0035006;GO:0006582" "melanization defense response" 0.190512921036291
-2569 0.196669487687449 3 7 "GO:0035010" "encapsulation of foreign target" 0.630312646497346
-10 0.994065976149689 2 16 "GO:0035019" "somatic stem cell population maintenance" 0.999300851426874
-2863 0.150192515886354 3 7 "GO:0035023" "regulation of Rho protein signal transduction" 0.552669192444557
-312 0.884556321303914 3 6 "GO:0035051" "cardiocyte differentiation" 0.976480801753144
-1159 0.486498656459071 8 10 "GO:0035066;GO:0035065;GO:2000758;GO:2000756;GO:1901985;GO:1901983" "regulation of peptidyl-lysine acetylation" 0.850687339767374
-826 0.517862913528595 3 17 "GO:0035071;GO:0010623;GO:0048102" "programmed cell death involved in cell development" 0.850687339767374
1358 0.165060943869872 3 29 "GO:0035107" "appendage morphogenesis" 0.580808196242112
-968 0.581288883110533 2 9 "GO:0035108" "limb morphogenesis" 0.870480381199047
-873 0.660880072861605 2 7 "GO:0035113;GO:0030326" "embryonic appendage morphogenesis" 0.90090915501473
933 0.439819167474226 3 19 "GO:0035148" "tube formation" 0.820474007210598
-1038 0.297011082791125 2 28 "GO:0035150;GO:0035151;GO:0035152" "regulation of tube size" 0.73240568539418
-1842 0.293828710502816 4 9 "GO:0035158" "regulation of tube diameter, open tracheal system" 0.73240568539418
742 0.730057977377968 4 6 "GO:0035159" "regulation of tube length, open tracheal system" 0.927486142291778
-835 0.722698013424301 2 5 "GO:0035162" "embryonic hemopoiesis" 0.923578892833557
3756 0.11060767719485 6 5 "GO:0035194;GO:0016441" "regulatory ncRNA-mediated post-transcriptional gene silencing" 0.495262515748286
356 0.848162058639749 2 8 "GO:0035196" "miRNA processing" 0.968837915482029
-1253 0.594456498878467 2 5 "GO:0035206" "regulation of hemocyte proliferation" 0.877207394521785
3156 0.0249207398288962 3 14 "GO:0035220;GO:0007444" "imaginal disc development" 0.215620435555031
-198 0.788909225733696 2 51 "GO:0035239" "tube morphogenesis" 0.951536669090938
-900 0.52242737464393 2 14 "GO:0035264" "multicellular organism growth" 0.850687339767374
3805 0.0165358889286892 5 11 "GO:0035268;GO:0097502" "mannosylation" 0.17676655949719
-1513 0.300019458896716 2 13 "GO:0035282" "segmentation" 0.733413074757895
477 0.571590197482974 3 39 "GO:0035295" "tube development" 0.866887545760022
-3483 0.0103988646268553 3 15 "GO:0035296" "regulation of tube diameter" 0.134140243664633
-234 0.846438694791348 2 19 "GO:0035303" "regulation of dephosphorylation" 0.968837915482029
-908 0.490461735896065 6 16 "GO:0035307;GO:0035306;GO:0035304" "positive regulation of dephosphorylation" 0.850687339767374
-2958 0.208917654031965 3 5 "GO:0035315" "hair cell differentiation" 0.642273971044265
3299 0.1610805159208 2 5 "GO:0035329" "hippo signaling" 0.572725697241207
-1673 0.177572551981319 2 18 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 0.605899071305955
-289 0.390379468969287 4 248 "GO:0035556" "intracellular signal transduction" 0.798725258987829
-1394 0.261485326460096 2 18 "GO:0035567" "non-canonical Wnt signaling pathway" 0.702714459841425
975 0.419618162709575 4 19 "GO:0035601;GO:0098732" "protein deacylation" 0.808135777441816
-2227 0.0811699178769761 2 17 "GO:0035725" "sodium ion transmembrane transport" 0.43875879536882
-1455 0.43432374056353 2 8 "GO:0035999" "tetrahydrofolate interconversion" 0.818577701050749
932 0.575767546776719 2 10 "GO:0036098" "male germ-line stem cell population maintenance" 0.869831293833523
3542 0.132422142102685 2 5 "GO:0036099" "female germ-line stem cell population maintenance" 0.522572425260362
8 0.968510388900733 2 741 "GO:0036211;GO:0043412" "macromolecule modification" 0.995105948757143
2129 0.252771312880686 6 8 "GO:0036297" "interstrand cross-link repair" 0.702714459841425
-2755 0.166212476072398 4 7 "GO:0036335" "intestinal stem cell homeostasis" 0.581913112432206
4845 0.0395861367448011 3 5 "GO:0036342" "post-anal tail morphogenesis" 0.294832307110837
-255 0.850953957415325 2 15 "GO:0038061;GO:0051437" "non-canonical NF-kappaB signal transduction" 0.968837915482029
2768 0.049167522431299 4 14 "GO:0038127" "ERBB signaling pathway" 0.330658580749584
2033 0.246646460835053 2 9 "GO:0038128" "ERBB2 signaling pathway" 0.696051086081724
611 0.795182378127243 2 5 "GO:0039531" "regulation of cytoplasmic pattern recognition receptor signaling pathway" 0.954223736931883
2629 0.0617092289247786 4 14 "GO:0040003;GO:0042335" "cuticle development" 0.375818773432445
-448 0.509905626751042 1 60 "GO:0040007;GO:0048589" "growth" 0.850687339767374
-635 0.303204749207653 2 73 "GO:0040008" "regulation of growth" 0.734738624694011
-1149 0.157574407852526 1 42 "GO:0040011" "locomotion" 0.566262074176418
541 0.645866293298305 4 20 "GO:0040013" "negative regulation of locomotion" 0.898130365619858
-1476 0.3752341541231 3 10 "GO:0040014" "regulation of multicellular organism growth" 0.787199777017322
-4424 0.0395237659482949 2 6 "GO:0040018" "positive regulation of multicellular organism growth" 0.294832307110837
629 0.655115861710007 7 14 "GO:0040029" "epigenetic regulation of gene expression" 0.899258706442201
-354 0.858756365636485 3 7 "GO:0040036" "regulation of fibroblast growth factor receptor signaling pathway" 0.972705084273872
77 0.957978322752761 2 13 "GO:0042026" "protein refolding" 0.99407767671258
-442 0.745009877390796 2 15 "GO:0042048;GO:0007635" "chemosensory behavior" 0.937646559547731
776 0.717902728154969 2 6 "GO:0042052" "rhabdomere development" 0.923578892833557
1481 0.292701971782917 2 14 "GO:0042059;GO:0042058;GO:1901185;GO:1901184" "regulation of ERBB signaling pathway" 0.73240568539418
601 0.68071821492019 4 13 "GO:0042060" "wound healing" 0.908083463125404
-3525 0.0445549694605507 2 9 "GO:0042073" "intraciliary transport" 0.314005206003048
-329 0.859547250566807 3 8 "GO:0042078;GO:0008356" "germ-line stem cell division" 0.972705084273872
-563 0.699949751254486 3 13 "GO:0042110" "T cell activation" 0.920543869191045
84 0.8514508615628 2 139 "GO:0042127" "regulation of cell population proliferation" 0.968837915482029
1295 0.394141770156776 2 12 "GO:0042147" "retrograde transport, endosome to Golgi" 0.798725258987829
3318 0.158756707265763 2 5 "GO:0042149" "cellular response to glucose starvation" 0.568266761423661
-2244 0.00428574016469724 2 45 "GO:0042176" "regulation of protein catabolic process" 0.0702778168754722
-2343 0.139909999794623 2 11 "GO:0042177" "negative regulation of protein catabolic process" 0.531029190231726
-1174 0.387710380350395 3 15 "GO:0042180" "cellular ketone metabolic process" 0.797616117432177
-3086 0.189850121179701 3 5 "GO:0042219" "cellular modified amino acid catabolic process" 0.62081881757581
-206 0.566075349995439 2 217 "GO:0042221;GO:0010033" "response to chemical" 0.865250014608413
1448 0.17802585342516 2 24 "GO:0042254" "ribosome biogenesis" 0.60622110168366
-2422 0.167525431593866 2 9 "GO:0042273" "ribosomal large subunit biogenesis" 0.581913112432206
-218 0.919078660586751 5 6 "GO:0042274" "ribosomal small subunit biogenesis" 0.981862022600267
2240 0.26030295619835 2 7 "GO:0042276" "error-prone translesion synthesis" 0.702714459841425
-1476 0.234360252338313 2 18 "GO:0042330" "taxis" 0.677829245716337
-1059 0.594672863663377 3 7 "GO:0042364;GO:0009110" "water-soluble vitamin biosynthetic process" 0.877207394521785
-5369 6.82914871307213e-11 2 41 "GO:0042391" "regulation of membrane potential" 1.64777602519698e-08
5223 0.0150858176985292 2 6 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.171188356342402
1879 0.381861393240019 5 6 "GO:0042423;GO:0006584;GO:0009713;GO:0042401;GO:0009712;GO:0046189;GO:0009309" "catechol-containing compound metabolic process" 0.790396927919598
-1484 0.291445471048574 2 14 "GO:0042440" "pigment metabolic process" 0.73240568539418
-960 0.584331697768455 2 9 "GO:0042445" "hormone metabolic process" 0.873394900469841
214 0.883588480581481 4 13 "GO:0042455;GO:0009163;GO:0034404;GO:1901659" "glycosyl compound biosynthetic process" 0.976428540074104
1547 0.378047825519307 2 9 "GO:0042461" "photoreceptor cell development" 0.788299725064333
1697 0.429763485105802 2 6 "GO:0042462" "eye photoreceptor cell development" 0.816394944984299
252 0.914623412275344 4 5 "GO:0042472" "inner ear morphogenesis" 0.981286255384065
1234 0.600295493940734 2 5 "GO:0042476" "odontogenesis" 0.880422469697779
2447 0.254853189015272 2 6 "GO:0042542" "response to hydrogen peroxide" 0.702714459841425
4689 0.0463608329288488 2 5 "GO:0042559" "pteridine-containing compound biosynthetic process" 0.321504935544956
-1672 3.04476120590497e-05 1 174 "GO:0042592" "homeostatic process" 0.00197792372183596
1327 0.345555666702999 3 14 "GO:0042593;GO:0033500" "glucose homeostasis" 0.765268636946491
1319 0.575241242856817 2 5 "GO:0042659;GO:0010453" "regulation of cell fate specification" 0.869814198017157
-597 0.781237476594403 2 6 "GO:0042692" "muscle cell differentiation" 0.951536669090938
-178 0.903263924474466 3 13 "GO:0042742" "defense response to bacterium" 0.97795690284447
-1691 0.28679346577377 3 11 "GO:0042752" "regulation of circadian rhythm" 0.72950928266852
-2490 0.24656453050364 2 6 "GO:0042753" "positive regulation of circadian rhythm" 0.696051086081724
-4664 0.0475481059296834 5 5 "GO:0042760;GO:0000038" "very long-chain fatty acid metabolic process" 0.322589707305187
1501 0.450615740868262 -1 7 "GO:0042769" "obsolete DNA damage response, detection of DNA damage" 0.826373492211178
1522 0.140658468308216 4 26 "GO:0042770;GO:0044773;GO:0000077;GO:0044774;GO:0031570;GO:1901991" "DNA integrity checkpoint signaling" 0.532672988727751
-805 0.528604534402383 2 17 "GO:0042886" "amide transport" 0.850687339767374
-233 0.639042067532129 2 113 "GO:0042981;GO:0043067" "regulation of programmed cell death" 0.895220699837925
-766 0.425921717370317 5 30 "GO:0043009" "chordate embryonic development" 0.813056971477702
-306 0.896645763473644 2 5 "GO:0043010" "camera-type eye development" 0.977956604457546
670 0.464884179957539 4 33 "GO:0043065;GO:0043068" "positive regulation of programmed cell death" 0.836384254440418
-66 0.915081744241227 2 72 "GO:0043066;GO:0043069" "negative regulation of programmed cell death" 0.981286255384065
-207 0.687419076836924 2 105 "GO:0043085" "positive regulation of catalytic activity" 0.910443656105679
896 0.259176791888148 2 44 "GO:0043086" "negative regulation of catalytic activity" 0.702714459841425
-435 0.544303691434697 2 54 "GO:0043087;GO:0043547" "regulation of GTPase activity" 0.857582961598137
-1622 0.139750054621549 3 23 "GO:0043094" "cellular metabolic compound salvage" 0.531029190231726
391 0.814466880314498 3 10 "GO:0043101" "purine-containing compound salvage" 0.966714378672654
-1719 0.301801100845222 2 10 "GO:0043113" "receptor clustering" 0.733441811982129
1380 0.266042151034117 5 18 "GO:0043122" "regulation of canonical NF-kappaB signal transduction" 0.706733469445453
945 0.55162472580919 2 11 "GO:0043123" "positive regulation of canonical NF-kappaB signal transduction" 0.859496459309707
475 0.840008895034435 3 5 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 0.968837915482029
-1148 0.512863645149314 3 9 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity involved in apoptotic process" 0.850687339767374
-646 0.233063804919475 3 95 "GO:0043161;GO:0010498;GO:0030163" "protein catabolic process" 0.677529718604119
-1838 0.435019776184131 4 5 "GO:0043171" "peptide catabolic process" 0.818577701050749
-1689 0.247333561539701 2 13 "GO:0043173" "nucleotide salvage" 0.696051086081724
291 0.901488837533174 2 5 "GO:0043243" "positive regulation of protein-containing complex disassembly" 0.977956604457546
1155 0.429009254583251 3 13 "GO:0043244;GO:1901879" "regulation of protein-containing complex disassembly" 0.815987197062062
-3061 0.123913926702639 3 7 "GO:0043248" "proteasome assembly" 0.504484232527412
127 0.854617011053058 3 58 "GO:0043254" "regulation of protein-containing complex assembly" 0.970629425178046
-2655 0.182068945181304 5 7 "GO:0043271;GO:0034766;GO:0034763;GO:0032413;GO:0032410" "negative regulation of transmembrane transport" 0.612133725242842
-2001 0.395289812501336 2 5 "GO:0043277" "apoptotic cell clearance" 0.798725258987829
-240 0.86958363427699 3 13 "GO:0043280;GO:2001056;GO:0010950;GO:0010952" "positive regulation of peptidase activity" 0.974166081819297
-27 0.979233626202719 7 25 "GO:0043281;GO:2000116;GO:0052548;GO:0052547" "regulation of peptidase activity" 0.996352455954828
-2144 0.127673706599792 2 14 "GO:0043388;GO:0051101" "regulation of DNA binding" 0.510997370727604
25 0.987020254453474 2 12 "GO:0043393" "regulation of protein binding" 0.999300851426874
839 0.524022359198925 2 16 "GO:0043401;GO:0009755" "hormone-mediated signaling pathway" 0.850687339767374
-895 0.556057058913667 8 12 "GO:0043405" "regulation of MAP kinase activity" 0.859842298451673
-2436 0.300712795373716 3 5 "GO:0043406" "positive regulation of MAP kinase activity" 0.733441811982129
-1275 0.226172305175669 5 25 "GO:0043408" "regulation of MAPK cascade" 0.664356562507313
-1247 0.359127732457468 3 15 "GO:0043409" "negative regulation of MAPK cascade" 0.772696484230145
-178 0.923853488581434 2 8 "GO:0043410" "positive regulation of MAPK cascade" 0.98323159559801
-1595 0.00837658878624808 2 76 "GO:0043414" "macromolecule methylation" 0.116907350627788
-884 0.577691357085381 7 11 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.870413304616483
1307 0.306026048763184 3 17 "GO:0043434;GO:1901652" "response to peptide hormone" 0.735246083017095
-1626 0.231755155180373 2 15 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.676052602935492
-1109 0.505438063377108 2 10 "GO:0043470" "regulation of carbohydrate catabolic process" 0.850687339767374
-627 0.457219368310879 3 39 "GO:0043484" "regulation of RNA splicing" 0.83224665470694
335 0.711055322193818 2 34 "GO:0043488;GO:0043487;GO:0061013" "regulation of mRNA catabolic process" 0.923350842890606
-810 0.706164373568492 2 6 "GO:0043506" "regulation of JUN kinase activity" 0.921027870499966
-1150 0.489855012367966 6 10 "GO:0043523" "regulation of neuron apoptotic process" 0.850687339767374
-933 0.639216201305232 3 7 "GO:0043524" "negative regulation of neuron apoptotic process" 0.895220699837925
2743 0.243908432889053 4 5 "GO:0043618;GO:0043620" "regulation of transcription from RNA polymerase II promoter in response to stress" 0.692372005293463
2818 0.189795621305554 4 6 "GO:0043627" "response to estrogen" 0.62081881757581
-3437 0.144313020167952 3 5 "GO:0043647" "inositol phosphate metabolic process" 0.53806371139307
-2174 0.00823202167242982 3 41 "GO:0043648" "dicarboxylic acid metabolic process" 0.11586570503945
-1983 0.3996033732883 2 5 "GO:0043649" "dicarboxylic acid catabolic process" 0.801768356721713
-3647 0.0500631670719423 4 8 "GO:0043650;GO:0006537" "dicarboxylic acid biosynthetic process" 0.3315948595471
197 0.554619533126016 5 253 "GO:0043687" "post-translational protein modification" 0.859842298451673
1829 0.394703024037347 2 6 "GO:0043928" "exonucleolytic catabolism of deadenylated mRNA" 0.798725258987829
-1013 0.000950361559721154 4 300 "GO:0043933" "protein-containing complex organization" 0.0254787408630005
2179 0.310599362020942 4 6 "GO:0043954" "cellular component maintenance" 0.737077699231985
-1330 0.536125818766078 4 6 "GO:0043966" "histone H3 acetylation" 0.852177132686753
2184 0.087264993197054 2 17 "GO:0043967" "histone H4 acetylation" 0.452118323649768
2029 0.307892072253874 9 7 "GO:0043982;GO:0043981;GO:0043984" "histone H4-K8 acetylation" 0.737077699231985
-2910 0.000130244668649879 2 48 "GO:0044057;GO:0090257" "regulation of system process" 0.00733277484498819
-2524 0.240108258432752 4 6 "GO:0044070" "regulation of monoatomic anion transport" 0.685876919589289
-278 0.577698824437583 2 112 "GO:0044087" "regulation of cellular component biogenesis" 0.870413304616483
-970 0.157412110424929 5 59 "GO:0044089" "positive regulation of cellular component biogenesis" 0.566262074176418
470 0.47556316813773 3 64 "GO:0044092" "negative regulation of molecular function" 0.839223798902834
-409 0.34750677799875 2 147 "GO:0044093" "positive regulation of molecular function" 0.767240454954103
87 0.970679513321325 2 5 "GO:0044208" "'de novo' AMP biosynthetic process" 0.995105948757143
-2491 0.00134844481835722 2 46 "GO:0044242;GO:0006635;GO:0009062;GO:0019395;GO:0072329;GO:0034440;GO:0030258" "lipid modification" 0.0330075840319615
-1501 2.1173247645278e-05 3 225 "GO:0044248" "cellular catabolic process" 0.00149006730303644
296 0.111071249089782 3 843 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.495262515748286
-1217 0.0992445293985154 -1 51 "GO:0044260" "obsolete cellular macromolecule metabolic process" 0.478925743297407
2243 0.340729197078893 -1 5 "GO:0044262" "obsolete cellular carbohydrate metabolic process" 0.763607049586869
362 0.0968664617936776 2 601 "GO:0044271" "cellular nitrogen compound biosynthetic process" 0.476989661718721
-1887 0.0396147714951724 2 33 "GO:0044272" "sulfur compound biosynthetic process" 0.294832307110837
-3639 0.122164603233229 2 5 "GO:0044273" "sulfur compound catabolic process" 0.50245612916468
-1036 5.0212518484685e-06 2 554 "GO:0044281" "small molecule metabolic process" 0.000500831314938054
-599 0.266123437872888 3 96 "GO:0044283" "small molecule biosynthetic process" 0.706733469445453
-1323 0.30005235918159 2 17 "GO:0044403" "biological process involved in symbiotic interaction" 0.733413074757895
-97 0.964139917303797 2 6 "GO:0044703" "multi-organism reproductive process" 0.995105948757143
1608 0.0709158233326617 2 35 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.41019460824954
-535 0.820130112758156 2 5 "GO:0044804" "nucleophagy" 0.967214149479499
2547 0.0461357988333478 3 17 "GO:0045047;GO:0072599;GO:0070972" "protein localization to endoplasmic reticulum" 0.321504935544956
-6815 1.76167226043747e-05 2 11 "GO:0045055" "regulated exocytosis" 0.00148773222393944
-1067 0.65035575613277 3 5 "GO:0045070;GO:0045069" "regulation of viral genome replication" 0.899258706442201
-2017 0.0866645122996074 4 20 "GO:0045087" "innate immune response" 0.451778892821102
-694 0.435909968217599 3 35 "GO:0045089;GO:0002833;GO:0031349;GO:0045088" "regulation of innate immune response" 0.818577701050749
-255 0.913747007851597 2 5 "GO:0045116" "protein neddylation" 0.981286255384065
-1147 0.296262002306457 2 23 "GO:0045165" "cell fate commitment" 0.73240568539418
-636 0.732622971001628 4 8 "GO:0045176" "apical protein localization" 0.927486142291778
-6480 0.0059088916982529 4 5 "GO:0045187;GO:0042749" "regulation of circadian sleep/wake cycle" 0.0907283461668104
-50 0.972728005965225 3 13 "GO:0045197;GO:0035088;GO:0061245" "establishment or maintenance of apical/basal cell polarity" 0.995105948757143
