"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-3284 0.173419537370916 2 5 "GO:0032091" "negative regulation of protein binding" 0.567250262176185
449 0.452254305983726 2 82 "GO:0032101" "regulation of response to external stimulus" 0.82668563074298
1629 0.0663951327451385 3 37 "GO:0032103" "positive regulation of response to external stimulus" 0.424453482735635
221 0.920240299671283 7 6 "GO:0032210;GO:0032206" "regulation of telomere maintenance via telomerase" 0.979386179045241
3722 0.122847381968264 2 5 "GO:0032233" "positive regulation of actin filament bundle assembly" 0.506071288157068
-341 0.45382723168424 2 141 "GO:0032259" "methylation" 0.827769108331189
448 0.684018566019951 3 24 "GO:0032271;GO:0030833;GO:0008064;GO:0030832" "regulation of protein polymerization" 0.917340673621119
-1475 0.541006060140631 2 5 "GO:0032273" "positive regulation of protein polymerization" 0.874235405914486
-255 0.900340124929709 4 7 "GO:0032324;GO:0043545;GO:0051189;GO:0006777;GO:0019720" "molybdopterin cofactor metabolic process" 0.973770903920429
1174 0.626515616854943 2 5 "GO:0032350" "regulation of hormone metabolic process" 0.904368167969058
99 0.915196078708474 2 34 "GO:0032386" "regulation of intracellular transport" 0.978952613640667
714 0.585112975745382 5 17 "GO:0032388" "positive regulation of intracellular transport" 0.890845696000111
1728 0.116694406160688 5 24 "GO:0032412;GO:0022898;GO:0032409;GO:0032414;GO:1904064;GO:0032411;GO:0034767" "regulation of monoatomic ion transmembrane transporter activity" 0.504843381399776
-2355 0.102472720986242 4 14 "GO:0032436;GO:0032434;GO:2000060;GO:2000058" "regulation of ubiquitin-dependent protein catabolic process" 0.482107035503517
-407 0.331768853328157 6 167 "GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.735377418991151
-1240 0.515695372573816 4 8 "GO:0032456" "endocytic recycling" 0.859157456762513
1288 0.310994232488619 2 18 "GO:0032465;GO:0051302" "regulation of cell division" 0.721113954400978
2448 0.151356466059887 2 10 "GO:0032479" "regulation of type I interferon production" 0.555992453814617
1528 0.52634021421096 2 5 "GO:0032480" "negative regulation of type I interferon production" 0.865706004453951
3365 0.16297465873389 2 5 "GO:0032481" "positive regulation of type I interferon production" 0.558433175700867
411 0.800673165300074 3 11 "GO:0032496" "response to lipopolysaccharide" 0.950321483544997
315 0.215720863012004 1 462 "GO:0032501" "multicellular organismal process" 0.623891331553553
-157 0.435542638671235 1 744 "GO:0032502" "developmental process" 0.816235359004398
175 0.942312913058355 2 5 "GO:0032504" "multicellular organism reproduction" 0.989532694840153
-371 0.789836858282135 2 15 "GO:0032507;GO:0045185;GO:0051651" "maintenance of protein location" 0.944783607392724
-1089 0.253690976121282 3 32 "GO:0032508;GO:0032392;GO:0071103" "DNA conformation change" 0.680524018049399
1609 0.171747031402635 3 21 "GO:0032516;GO:0043666;GO:0021762;GO:0048857;GO:0051343;GO:0051342;GO:0002027;GO:0060316;GO:0051281;GO:0060314;GO:0051279;GO:0005513;GO:0009593;GO:0051592;GO:0010880" "neural nucleus development" 0.564359408636285
-429 0.845511512159363 2 6 "GO:0032525" "somite rostral/caudal axis specification" 0.955869440453256
642 0.469492991876165 4 37 "GO:0032535" "regulation of cellular component size" 0.840014473812333
-803 0.551442626949741 3 16 "GO:0032543" "mitochondrial translation" 0.87455050537659
-157 0.686997851289133 4 193 "GO:0032774" "RNA biosynthetic process" 0.917340673621119
-521 0.738222653108585 2 12 "GO:0032781;GO:0043462" "regulation of ATP-dependent activity" 0.922108562152665
-1767 0.153493804490676 8 19 "GO:0032784" "regulation of DNA-templated transcription elongation" 0.556332694817064
-2335 0.151169243385373 2 11 "GO:0032786" "positive regulation of DNA-templated transcription, elongation" 0.555992453814617
-2540 2.10748216549897e-06 3 102 "GO:0032787" "monocarboxylic acid metabolic process" 0.000323594307047978
1597 0.326170148899842 2 11 "GO:0032868" "response to insulin" 0.733423500225887
1738 0.333713705699255 3 9 "GO:0032869;GO:0071375;GO:1901653" "cellular response to peptide" 0.737751896500055
407 0.76287530161462 4 16 "GO:0032870" "cellular response to hormone stimulus" 0.929651071015219
550 0.441627990541219 5 57 "GO:0032880;GO:0060341" "regulation of cellular localization" 0.816987596959604
-144 0.914960652253619 2 16 "GO:0032886" "regulation of microtubule-based process" 0.978952613640667
712 0.280870520164827 4 67 "GO:0032940;GO:0046903;GO:0140352" "secretion" 0.702800457123545
-4162 0.0587583777340198 3 6 "GO:0032968" "positive regulation of transcription elongation by RNA polymerase II" 0.403426422734794
-1528 0.526394355579756 3 5 "GO:0032981;GO:0010257" "mitochondrial respiratory chain complex I assembly" 0.865706004453951
-147 0.881797822255191 3 30 "GO:0032984" "protein-containing complex disassembly" 0.9708535793905
-197 0.788501505778609 2 54 "GO:0032990;GO:0032989;GO:0048812;GO:0120039;GO:0048858" "cell part morphogenesis" 0.943854743628682
-1551 0.299957560643076 2 13 "GO:0033013" "tetrapyrrole metabolic process" 0.713616743955389
-194 0.712550910225064 2 105 "GO:0033043" "regulation of organelle organization" 0.917340673621119
-581 0.590491201268004 4 25 "GO:0033044" "regulation of chromosome organization" 0.890845696000111
-2738 0.127892604462864 2 9 "GO:0033108" "mitochondrial respiratory chain complex assembly" 0.520507491416331
528 0.826910816829502 2 5 "GO:0033119" "negative regulation of RNA splicing" 0.951169080255943
2930 0.0859152477222596 2 10 "GO:0033120;GO:0048026;GO:0050685" "positive regulation of RNA splicing" 0.458018301011961
-3885 0.077653893760168 2 6 "GO:0033143" "regulation of intracellular steroid hormone receptor signaling pathway" 0.443292113753665
729 0.517000981037242 3 23 "GO:0033157" "regulation of intracellular protein transport" 0.859157456762513
3123 0.0249500615706978 2 15 "GO:0033209;GO:0051436;GO:0060071" "tumor necrosis factor-mediated signaling pathway" 0.263379087455679
740 0.680588647658937 2 9 "GO:0033227" "dsRNA transport" 0.917340673621119
-6411 2.23054376362955e-07 4 19 "GO:0033539" "fatty acid beta-oxidation using acyl-CoA dehydrogenase" 7.53477683354062e-05
-497 0.8213450374784 2 6 "GO:0033619" "membrane protein proteolysis" 0.951169080255943
-2007 0.0810954491897964 2 22 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 0.449082667808414
457 0.631932044927861 4 32 "GO:0033993" "response to lipid" 0.904368167969058
-1230 0.377260067576059 5 15 "GO:0034030;GO:0034033;GO:0033866" "nucleoside bisphosphate biosynthetic process" 0.777158620842257
-2175 0.0438713881483719 2 25 "GO:0034097" "response to cytokine" 0.354539591304307
1250 0.0037251366693673 4 158 "GO:0034220" "monoatomic ion transmembrane transport" 0.125272283319011
-3705 0.124526673935842 2 5 "GO:0034227" "tRNA thio-modification" 0.510498913295236
-4030 0.0181645349416626 2 10 "GO:0034243" "regulation of transcription elongation by RNA polymerase II" 0.22659778966494
-311 0.862735634560815 6 9 "GO:0034314;GO:0045010" "actin nucleation" 0.964843135646949
1675 0.0839756511171792 2 31 "GO:0034329" "cell junction assembly" 0.457531853990051
1584 0.0420845619257313 4 48 "GO:0034330" "cell junction organization" 0.347042667271522
2351 0.168100873730563 2 10 "GO:0034332" "adherens junction organization" 0.563338047085161
2213 0.359011898378004 2 5 "GO:0034333" "adherens junction assembly" 0.763064403262236
-2920 0.226080476676952 4 5 "GO:0034341" "response to type II interferon" 0.638545025263164
2328 0.334409364037142 3 5 "GO:0034405" "response to fluid shear stress" 0.737866484105124
694 0.733687061350637 2 7 "GO:0034427;GO:0034472;GO:0016180;GO:0034475" "nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'" 0.920651891991995
217 0.610618032035512 4 161 "GO:0034470" "ncRNA processing" 0.896032889754978
-1784 0.459645267518488 3 5 "GO:0034551;GO:0017062" "respiratory chain complex III assembly" 0.830664084827909
-1710 0.191380611671251 2 17 "GO:0034599;GO:0062197" "cellular response to chemical stress" 0.592550990238319
-2820 0.166530922846812 3 7 "GO:0034605" "cellular response to heat" 0.562541457376531
195 0.935582882137078 5 5 "GO:0034612" "response to tumor necrosis factor" 0.985776349301014
-499 0.000917395927464039 2 1387 "GO:0034641;GO:0006139;GO:0006725;GO:0046483;GO:1901360" "cellular nitrogen compound metabolic process" 0.0534304041891987
-2477 0.260722382289292 3 6 "GO:0034644" "cellular response to UV" 0.689372159689818
-1200 0.359168857663397 -1 17 "GO:0034645" "obsolete cellular macromolecule biosynthetic process" 0.763064403262236
-676 0.0118241753231578 2 413 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.205904109946524
-399 0.486453549281158 2 89 "GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.842085176311637
211 0.544627307950296 3 244 "GO:0034660" "ncRNA metabolic process" 0.874384149924626
2636 0.000137829940925861 2 61 "GO:0034762;GO:0034765;GO:0043269" "regulation of transmembrane transport" 0.01293304279021
-973 0.470507766248079 2 16 "GO:0034968" "histone lysine methylation" 0.84005033529916
1066 0.60113947356275 2 7 "GO:0034969;GO:0035247;GO:0035246" "peptidyl-arginine omega-N-methylation" 0.893082644450217
907 0.27090758245609 4 43 "GO:0034976" "response to endoplasmic reticulum stress" 0.691816252486115
-1820 0.450583369400109 3 5 "GO:0035006;GO:0006582" "melanization defense response" 0.825775145016421
-1423 0.48508335606154 2 7 "GO:0035010" "encapsulation of foreign target" 0.842085176311637
1167 0.387010483740356 2 16 "GO:0035019" "somatic stem cell population maintenance" 0.787010835230358
2847 0.162634689883988 4 7 "GO:0035023" "regulation of Rho protein signal transduction" 0.558433175700867
-795 0.718013273240392 2 6 "GO:0035051" "cardiocyte differentiation" 0.917340673621119
-1676 0.325748799510426 8 10 "GO:0035066;GO:0035065;GO:2000758;GO:2000756;GO:1901985;GO:1901983" "regulation of peptidyl-lysine acetylation" 0.733423500225887
-306 0.809654756642722 2 18 "GO:0035071;GO:0010623;GO:0048102" "programmed cell death involved in cell development" 0.951169080255943
1343 0.180290035985305 3 29 "GO:0035107" "appendage morphogenesis" 0.579175216295962
1577 0.380478609439918 2 9 "GO:0035108" "limb morphogenesis" 0.779365469476093
3360 0.0993115273363554 2 7 "GO:0035113;GO:0030326" "embryonic appendage morphogenesis" 0.477229086468295
591 0.632897083800726 3 19 "GO:0035148" "tube formation" 0.904368167969058
-218 0.828090925535221 3 29 "GO:0035150;GO:0035151;GO:0035152" "regulation of tube size" 0.951169080255943
-2000 0.266080432722639 5 9 "GO:0035158" "regulation of tube diameter, open tracheal system" 0.69139977056698
-80 0.968602943321065 3 7 "GO:0035159" "regulation of tube length, open tracheal system" 0.994968231942993
1211 0.615797960885339 2 5 "GO:0035162" "embryonic hemopoiesis" 0.898947930799773
-4431 0.0662056649184821 2 5 "GO:0035194;GO:0016441" "regulatory ncRNA-mediated post-transcriptional gene silencing" 0.424453482735635
-712 0.708991920471089 3 8 "GO:0035196" "miRNA processing" 0.917340673621119
2994 0.214591592398069 2 5 "GO:0035206" "regulation of hemocyte proliferation" 0.623306455187481
-3813 0.00817408414889131 2 14 "GO:0035220;GO:0007444" "imaginal disc development" 0.172575351593468
40 0.958081927739428 2 51 "GO:0035239" "tube morphogenesis" 0.991544348009739
-689 0.632619332375416 2 14 "GO:0035264" "multicellular organism growth" 0.904368167969058
-4546 0.00519233969152195 4 11 "GO:0035268;GO:0097502" "mannosylation" 0.148292589663914
43 0.976954412151662 2 13 "GO:0035282" "segmentation" 0.997024774697376
273 0.751817695284749 2 39 "GO:0035295" "tube development" 0.924850755525085
368 0.791386346511777 2 15 "GO:0035296" "regulation of tube diameter" 0.945298118287406
984 0.414951479026939 4 20 "GO:0035303" "regulation of dephosphorylation" 0.806734593476126
901 0.491297391256934 2 17 "GO:0035307;GO:0035306;GO:0035304" "positive regulation of dephosphorylation" 0.8442053370079
-2243 0.352402670177425 2 5 "GO:0035315" "hair cell differentiation" 0.757698968897943
-655 0.786072917215199 3 5 "GO:0035329" "hippo signaling" 0.943622712989674
1588 0.211664082552661 2 18 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 0.623306455187481
469 0.170791396115382 2 251 "GO:0035556" "intracellular signal transduction" 0.563958379695434
2215 0.0663877943409892 4 20 "GO:0035567" "non-canonical Wnt signaling pathway" 0.424453482735635
-1630 0.188017337695005 4 19 "GO:0035601;GO:0098732" "protein deacylation" 0.590107168712745
-419 0.748715949428167 3 17 "GO:0035725" "sodium ion transmembrane transport" 0.923726251705021
-1410 0.45984068639082 5 8 "GO:0035999" "tetrahydrofolate interconversion" 0.830664084827909
541 0.750936841277282 3 10 "GO:0036098" "male germ-line stem cell population maintenance" 0.924440470056362
-1230 0.610149875934275 4 5 "GO:0036099" "female germ-line stem cell population maintenance" 0.896032889754978
-358 0.0757591196132444 2 744 "GO:0036211;GO:0043412" "macromolecule modification" 0.437798373775377
-1328 0.48616521357642 6 8 "GO:0036297" "interstrand cross-link repair" 0.842085176311637
-767 0.706883008701336 2 7 "GO:0036335" "intestinal stem cell homeostasis" 0.917340673621119
-534 0.824779280556269 2 5 "GO:0036342" "post-anal tail morphogenesis" 0.951169080255943
3142 0.00920579901208398 7 20 "GO:0038061;GO:0002223;GO:0002220;GO:1990858;GO:1990840;GO:0050852;GO:0050851;GO:0051437" "T cell receptor signaling pathway" 0.188211636206926
2004 0.0814614615076569 2 22 "GO:0038095;GO:0038093" "Fc receptor signaling pathway" 0.449253631110269
-877 0.542967993371401 2 14 "GO:0038127" "ERBB signaling pathway" 0.874235405914486
-933 0.603855520802018 3 9 "GO:0038128" "ERBB2 signaling pathway" 0.893082644450217
-1554 0.519379912367366 4 5 "GO:0039531" "regulation of cytoplasmic pattern recognition receptor signaling pathway" 0.859189688529365
628 0.663338692442367 2 14 "GO:0040003;GO:0042335" "cuticle development" 0.91481477682623
223 0.747469017745713 1 61 "GO:0040007" "growth" 0.923726251705021
82 0.896614122315474 2 73 "GO:0040008" "regulation of growth" 0.973770903920429
938 0.254752190408706 1 43 "GO:0040011" "locomotion" 0.680524018049399
160 0.894306188470222 3 20 "GO:0040013" "negative regulation of locomotion" 0.973770903920429
1229 0.471089865681741 4 10 "GO:0040014" "regulation of multicellular organism growth" 0.840201460545365
3868 0.0790006705749171 2 6 "GO:0040018" "positive regulation of multicellular organism growth" 0.44505455298302
1792 0.213863436572905 2 14 "GO:0040029" "epigenetic regulation of gene expression" 0.623306455187481
1424 0.484864213028962 2 7 "GO:0040036" "regulation of fibroblast growth factor receptor signaling pathway" 0.842085176311637
936 0.531700016108275 3 13 "GO:0042026" "protein refolding" 0.866835257921695
2392 0.0859643738871155 4 15 "GO:0042048;GO:0007635" "chemosensory behavior" 0.458018301011961
3351 0.164757350913844 3 5 "GO:0042051" "compound eye photoreceptor development" 0.558433175700867
121 0.952793983387569 2 7 "GO:0042052" "rhabdomere development" 0.991544348009739
141 0.922295849627168 4 14 "GO:0042059;GO:0042058;GO:1901185;GO:1901184" "regulation of ERBB signaling pathway" 0.979721817622822
-557 0.709941512795849 4 13 "GO:0042060" "wound healing" 0.917340673621119
4016 0.0255315401747009 2 9 "GO:0042073" "intraciliary transport" 0.267843300342049
-1277 0.477572900082438 2 9 "GO:0042078;GO:0008356" "asymmetric cell division" 0.842085176311637
-934 0.532544279022627 2 13 "GO:0042110" "T cell activation" 0.866970613512105
342 0.455851123771659 4 139 "GO:0042127" "regulation of cell population proliferation" 0.828775616846429
-2228 0.152539800140051 2 12 "GO:0042147" "retrograde transport, endosome to Golgi" 0.556332694817064
-2587 0.28356598452537 2 5 "GO:0042149" "cellular response to glucose starvation" 0.704327864504926
1939 0.0148761633374253 2 46 "GO:0042176" "regulation of protein catabolic process" 0.208386487318015
203 0.900550711618538 2 11 "GO:0042177" "negative regulation of protein catabolic process" 0.973770903920429
-2395 0.085597499754326 3 15 "GO:0042180" "cellular ketone metabolic process" 0.458018301011961
2803 0.245168624707712 3 5 "GO:0042219" "cellular modified amino acid catabolic process" 0.668965762732351
16 0.966274687333614 2 219 "GO:0042221;GO:0010033" "response to chemical" 0.993932976191519
1253 0.255448328859277 2 24 "GO:0042254" "ribosome biogenesis" 0.680524018049399
3602 0.0451410419745755 5 9 "GO:0042273" "ribosomal large subunit biogenesis" 0.361342274384161
4538 0.0393142871836686 2 6 "GO:0042274" "ribosomal small subunit biogenesis" 0.344050938099566
425 0.834995590481609 5 7 "GO:0042276" "error-prone translesion synthesis" 0.95217789658362
416 0.74369030638683 2 18 "GO:0042330" "taxis" 0.923726251705021
1693 0.406376821579827 4 7 "GO:0042364;GO:0009110" "water-soluble vitamin biosynthetic process" 0.804654691264159
2461 0.00313373784185425 3 42 "GO:0042391" "regulation of membrane potential" 0.123090307323066
-5846 0.00793605262415001 3 6 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.171846062592171
-3146 0.153119480971365 5 6 "GO:0042423;GO:0006584;GO:0009712;GO:0009713;GO:0042401;GO:0046189;GO:0009309" "catecholamine metabolic process" 0.556332694817064
-1408 0.32897026504976 2 14 "GO:0042440" "pigment metabolic process" 0.733555880497509
377 0.833918537164367 2 9 "GO:0042445" "hormone metabolic process" 0.95217789658362
2595 0.0828835858966649 5 13 "GO:0042455;GO:0009163;GO:0034404;GO:1901659" "glycosyl compound biosynthetic process" 0.453043289901188
3239 0.0575644280888048 4 10 "GO:0042461" "photoreceptor cell development" 0.39836266667677
2951 0.147774494716197 2 7 "GO:0042462" "eye photoreceptor cell development" 0.550973778312708
-1094 0.650037060619376 2 5 "GO:0042472" "inner ear morphogenesis" 0.907865857419966
2547 0.291004140594759 2 5 "GO:0042476" "odontogenesis" 0.713273656578315
-3438 0.118464988617116 2 6 "GO:0042542" "response to hydrogen peroxide" 0.504843381399776
-6221 0.00991136345740599 2 5 "GO:0042559" "pteridine-containing compound biosynthetic process" 0.193520471549146
-321 0.430575311655393 1 177 "GO:0042592" "homeostatic process" 0.816235359004398
5 0.997527723495844 4 14 "GO:0042593;GO:0033500" "glucose homeostasis" 0.999280348710342
139 0.954000997703347 2 5 "GO:0042659;GO:0010453" "regulation of cell fate specification" 0.991544348009739
1249 0.570624801103271 4 6 "GO:0042692" "muscle cell differentiation" 0.886704174397516
123 0.93425313887275 2 13 "GO:0042742" "defense response to bacterium" 0.984989732556851
3153 0.0525870652647714 3 11 "GO:0042752" "regulation of circadian rhythm" 0.389559444000872
5099 0.0205893716084682 4 6 "GO:0042753" "positive regulation of circadian rhythm" 0.235549944488496
-7256 0.00262807074600495 5 5 "GO:0042760;GO:0000038" "very long-chain fatty acid metabolic process" 0.108263694878106
2204 0.279683643118375 -1 7 "GO:0042769" "obsolete DNA damage response, detection of DNA damage" 0.701583485837088
-2101 0.047184456784727 5 26 "GO:0042770;GO:0044773;GO:0000077;GO:0044774;GO:0031570;GO:1901991" "DNA integrity checkpoint signaling" 0.3687579352832
974 0.456580720626114 5 17 "GO:0042886" "amide transport" 0.828893553278213
-218 0.667453472800204 2 114 "GO:0042981;GO:0043067" "regulation of programmed cell death" 0.916527573625646
-1025 0.298298825736862 2 30 "GO:0043009" "chordate embryonic development" 0.713616743955389
648 0.788369984275006 2 5 "GO:0043010" "camera-type eye development" 0.943854743628682
-450 0.63177071468538 2 33 "GO:0043065;GO:0043068" "positive regulation of programmed cell death" 0.904368167969058
226 0.722196201636927 3 72 "GO:0043066;GO:0043069" "negative regulation of programmed cell death" 0.917340673621119
-180 0.730120490989839 2 107 "GO:0043085" "positive regulation of catalytic activity" 0.919633748254211
-957 0.239944115402992 4 44 "GO:0043086" "negative regulation of catalytic activity" 0.661118451738423
-816 0.262517229369481 5 55 "GO:0043087;GO:0043547" "regulation of GTPase activity" 0.689978937200504
-1462 0.193762406390003 2 23 "GO:0043094" "cellular metabolic compound salvage" 0.595026735259482
-1889 0.268217887062227 3 10 "GO:0043101" "purine-containing compound salvage" 0.691816252486115
43 0.98013593922674 4 10 "GO:0043113" "receptor clustering" 0.99764293708082
182 0.886247825918387 2 18 "GO:0043122" "regulation of canonical NF-kappaB signal transduction" 0.970939077951685
973 0.549850487263186 2 11 "GO:0043123" "positive regulation of canonical NF-kappaB signal transduction" 0.87455050537659
-2870 0.234099158375121 3 5 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 0.651389585659933
159 0.929772430582095 2 9 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity involved in apoptotic process" 0.981491022033224
932 0.091130032710065 2 96 "GO:0043161;GO:0010498;GO:0030163" "protein catabolic process" 0.468817972737057
1484 0.538483745256293 3 5 "GO:0043171" "peptide catabolic process" 0.872002920170545
-2766 0.0645212726435809 6 13 "GO:0043173" "nucleotide salvage" 0.424453482735635
4553 0.0590657535972544 2 5 "GO:0043243" "positive regulation of protein-containing complex disassembly" 0.403894970954505
1763 0.23861082959666 2 13 "GO:0043244;GO:1901879" "regulation of protein-containing complex disassembly" 0.659596875922682
2265 0.234927355754004 2 8 "GO:0043248" "proteasome assembly" 0.65261892083637
419 0.551448364846695 2 59 "GO:0043254" "regulation of protein-containing complex assembly" 0.87455050537659
4471 0.0190639819906073 5 8 "GO:0043271;GO:0034766;GO:0034763;GO:0032413;GO:0032410" "negative regulation of transmembrane transport" 0.226753982972787
341 0.876922344508488 3 6 "GO:0043277" "apoptotic cell clearance" 0.9708535793905
-1375 0.358273550863907 4 13 "GO:0043280;GO:2001056;GO:0010950;GO:0010952" "positive regulation of peptidase activity" 0.763064403262236
859 0.425898607076538 8 25 "GO:0043281;GO:2000116;GO:0052548;GO:0052547" "regulation of peptidase activity" 0.814242647757689
75 0.957122949598539 5 15 "GO:0043388;GO:0051101" "regulation of DNA binding" 0.991544348009739
-1284 0.409760410687751 4 12 "GO:0043393" "regulation of protein binding" 0.805849647862067
1067 0.414663701838474 3 17 "GO:0043401;GO:0009755" "hormone-mediated signaling pathway" 0.806734593476126
2197 0.158349301639406 2 12 "GO:0043405" "regulation of MAP kinase activity" 0.558433175700867
3187 0.186476956148558 4 5 "GO:0043406" "positive regulation of MAP kinase activity" 0.589811945571001
1619 0.133614987571324 2 25 "GO:0043408" "regulation of MAPK cascade" 0.529761444573592
1441 0.300767355202067 2 15 "GO:0043409" "negative regulation of MAPK cascade" 0.713616743955389
2709 0.155410431016923 3 8 "GO:0043410" "positive regulation of MAPK cascade" 0.557299825875972
930 0.133741537184493 2 76 "GO:0043414" "macromolecule methylation" 0.529761444573592
-611 0.683123445793537 3 13 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.917340673621119
2749 0.0356563034837822 4 17 "GO:0043434;GO:1901652" "response to peptide" 0.329090145268351
345 0.804552639404715 2 15 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.950321483544997
-203 0.905106153777796 2 10 "GO:0043470" "regulation of carbohydrate catabolic process" 0.976820634971692
-111 0.898169028151774 2 39 "GO:0043484" "regulation of RNA splicing" 0.973770903920429
460 0.614248502361483 2 35 "GO:0043488;GO:0043487;GO:0061013" "regulation of mRNA catabolic process" 0.89762695576866
1833 0.405208165237591 5 6 "GO:0043506" "regulation of JUN kinase activity" 0.804654691264159
253 0.882332885946961 3 10 "GO:0043523" "regulation of neuron apoptotic process" 0.9708535793905
14 0.994658645148995 2 7 "GO:0043524" "negative regulation of neuron apoptotic process" 0.999280348710342
-546 0.820971580029428 3 5 "GO:0043618;GO:0043620" "regulation of DNA-templated transcription in response to stress" 0.951169080255943
-3442 0.118037019876595 4 6 "GO:0043627" "response to estrogen" 0.504843381399776
550 0.80290491821649 2 6 "GO:0043647" "inositol phosphate metabolic process" 0.950321483544997
-1803 0.032487057574755 3 41 "GO:0043648" "dicarboxylic acid metabolic process" 0.313546515678635
-3974 0.0994349974190303 6 5 "GO:0043649" "dicarboxylic acid catabolic process" 0.477229086468295
-1179 0.536362293021246 5 8 "GO:0043650;GO:0006537" "dicarboxylic acid biosynthetic process" 0.870951137411636
-687 0.0442055032052378 3 253 "GO:0043687" "post-translational protein modification" 0.355538547207841
729 0.740658591082821 2 6 "GO:0043928" "exonucleolytic catabolism of deadenylated mRNA" 0.922270380994355
32 0.918848480081761 2 301 "GO:0043933" "protein-containing complex organization" 0.979386179045241
149 0.946004009119191 4 6 "GO:0043954" "cellular component maintenance" 0.989532694840153
-1535 0.485767852733508 2 6 "GO:0043966" "histone H3 acetylation" 0.842085176311637
-1351 0.301988297588117 2 17 "GO:0043967" "histone H4 acetylation" 0.713616743955389
-862 0.67254235459137 5 7 "GO:0043982;GO:0043981;GO:0043984" "histone H4-K5 acetylation" 0.917340673621119
1114 0.144743711646649 4 50 "GO:0044057;GO:0090257" "regulation of system process" 0.543973109670443
3252 0.139741888117093 2 6 "GO:0044070" "regulation of monoatomic anion transport" 0.538022275206341
712 0.161473516740988 4 113 "GO:0044087" "regulation of cellular component biogenesis" 0.558433175700867
1189 0.0882265024429146 2 60 "GO:0044089" "positive regulation of cellular component biogenesis" 0.461345395127191
-307 0.641703874699475 3 67 "GO:0044092" "negative regulation of molecular function" 0.906532077202078
88 0.842931318337092 3 149 "GO:0044093" "positive regulation of molecular function" 0.955869440453256
-2644 0.27312370263324 2 5 "GO:0044208" "'de novo' AMP biosynthetic process" 0.693435935164011
-3498 1.11422211017761e-05 2 46 "GO:0044242;GO:0006635;GO:0009062;GO:0019395;GO:0072329;GO:0034440;GO:0030258" "lipid modification" 0.00144763164929999
-1045 0.00377189185376213 2 226 "GO:0044248" "cellular catabolic process" 0.125272283319011
-618 0.00111741500492156 3 847 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.0589785607285161
-2313 3.5711597488266e-07 2 142 "GO:0044255" "cellular lipid metabolic process" 0.000100528146929469
629 0.405621237534014 -1 51 "GO:0044260" "obsolete cellular macromolecule metabolic process" 0.804654691264159
-3803 0.114905706629787 -1 5 "GO:0044262" "obsolete cellular carbohydrate metabolic process" 0.500195202313686
-244 0.274306352313449 3 603 "GO:0044271" "cellular nitrogen compound biosynthetic process" 0.693568007570981
-572 0.54251382378861 2 33 "GO:0044272" "sulfur compound biosynthetic process" 0.874235405914486
1668 0.489307819220341 2 5 "GO:0044273" "sulfur compound catabolic process" 0.843307047615465
-1288 2.87050185867071e-08 2 556 "GO:0044281" "small molecule metabolic process" 1.61609254643161e-05
-1577 0.00427637215908443 2 96 "GO:0044283" "small molecule biosynthetic process" 0.128978438869529
-1000 0.444589485380832 2 17 "GO:0044403" "biological process involved in symbiotic interaction" 0.821115127683989
-121 0.956073509594015 2 6 "GO:0044703" "multi-organism reproductive process" 0.991544348009739
-494 0.837911342778987 5 5 "GO:0044804" "nucleophagy" 0.953018355524383
956 0.464922177512084 3 17 "GO:0045047;GO:0072599;GO:0070972" "protein localization to endoplasmic reticulum" 0.836265769774132
3085 0.0475952565129418 2 12 "GO:0045055" "regulated exocytosis" 0.3687579352832
-811 0.736666578579393 5 5 "GO:0045070;GO:0045069" "regulation of viral genome replication" 0.922108562152665
-154 0.898408808946659 2 20 "GO:0045087" "innate immune response" 0.973770903920429
789 0.380545488031438 3 36 "GO:0045089;GO:0002833;GO:0031349;GO:0045088" "regulation of innate immune response" 0.779365469476093
948 0.694441772313351 2 5 "GO:0045116" "protein neddylation" 0.917340673621119
-43 0.969493431622066 3 23 "GO:0045165" "cell fate commitment" 0.994968231942993
765 0.68836199295094 3 8 "GO:0045176" "apical protein localization" 0.917340673621119
5684 0.0184455628724391 3 5 "GO:0045187;GO:0042749" "regulation of circadian sleep/wake cycle, sleep" 0.22659778966494
2662 0.0752052725834096 4 13 "GO:0045197;GO:0035088;GO:0061245" "establishment or maintenance of apical/basal cell polarity" 0.437798373775377
5240 0.0021295351392151 3 10 "GO:0045214" "sarcomere organization" 0.0995784757663432
-1711 0.437197994529517 3 6 "GO:0045429;GO:0045428;GO:1904407;GO:0080164" "positive regulation of nitric oxide metabolic process" 0.816235359004398
