"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1067 0.13448213562233 5 15 "GO:0060026" "convergent extension" 0.291151207238383
420 0.583160622872197 2 13 "GO:0060041" "retina development in camera-type eye" 0.747453075110183
920 0.157536304951421 5 18 "GO:0060043" "regulation of cardiac muscle cell proliferation" 0.326280642318156
873 0.138419835523695 5 22 "GO:0060047;GO:0003015" "heart process" 0.298371894456787
232 0.744566257943789 2 15 "GO:0060048;GO:0006941" "striated muscle contraction" 0.863138623917993
-618 0.2452400026628 2 27 "GO:0060070;GO:0016055" "Wnt signaling pathway" 0.441590736186349
-34 0.948843666198997 4 28 "GO:0060079;GO:0060078" "regulation of postsynaptic membrane potential" 0.976223159608124
-331 0.665880912135264 6 13 "GO:0060122" "inner ear receptor cell stereocilium organization" 0.809650654528105
250 0.717761355008474 2 16 "GO:0060123" "regulation of growth hormone secretion" 0.847182678549874
-492 0.520347913734669 2 13 "GO:0060135" "maternal process involved in female pregnancy" 0.705801268015005
251 0.601726668140552 2 33 "GO:0060136;GO:1901570;GO:0060996;GO:0035338;GO:0035336;GO:0046949;GO:0070672" "dendritic spine development" 0.761603089520935
-171 0.810444200247179 2 15 "GO:0060148" "positive regulation of post-transcriptional gene silencing" 0.89469092784988
-53 0.91680023602847 2 30 "GO:0060213;GO:0060211" "regulation of nuclear-transcribed mRNA poly(A) tail shortening" 0.957409255492194
-564 0.385976189054152 4 18 "GO:0060216" "definitive hemopoiesis" 0.590204953824768
-742 0.268249442393791 7 17 "GO:0060236;GO:0090224" "regulation of spindle organization" 0.469206788953916
1058 0.000588060246947821 3 81 "GO:0060249;GO:0001894" "anatomical structure homeostasis" 0.00435102023140648
-231 0.754059416692745 2 14 "GO:0060251" "regulation of glial cell proliferation" 0.867573737485201
1510 0.0408315147992113 3 14 "GO:0060259" "regulation of feeding behavior" 0.119950659103913
-429 0.309062037669032 2 43 "GO:0060260;GO:2000142" "regulation of DNA-templated transcription initiation" 0.513933406333082
-1850 0.0121741185001963 10 14 "GO:0060261" "positive regulation of transcription initiation by RNA polymerase II" 0.0483834252393516
399 0.13169176968258 6 110 "GO:0060271;GO:0044782" "cilium organization" 0.287562351328394
-255 0.0736932838990928 2 390 "GO:0060284" "regulation of cell development" 0.190711363541652
1760 0.0215599923726069 3 13 "GO:0060285;GO:0001539;GO:0030317;GO:0060294;GO:0097722" "cilium-dependent cell motility" 0.0741407895928212
22 0.968482105004291 2 24 "GO:0060291" "long-term synaptic potentiation" 0.985125124724657
-263 0.741807655639203 3 12 "GO:0060292" "long-term synaptic depression" 0.862394023396683
2361 8.9644732076631e-05 2 21 "GO:0060298;GO:0060297" "regulation of sarcomere organization" 0.000916881046460248
965 0.225967050247961 4 12 "GO:0060307;GO:0070296" "regulation of ventricular cardiac muscle cell membrane repolarization" 0.418257041776332
19 0.978597552884925 4 15 "GO:0060317" "cardiac epithelial to mesenchymal transition" 0.990167908933494
158 0.856024383444134 2 10 "GO:0060322" "head development" 0.921974384336655
-813 0.254250443087313 2 15 "GO:0060325" "face morphogenesis" 0.453122826821848
870 0.090157228084731 2 29 "GO:0060326" "cell chemotaxis" 0.220015270641861
-261 0.688040294130208 2 18 "GO:0060339;GO:0060338" "regulation of type I interferon-mediated signaling pathway" 0.825699770915721
-467 0.417486546166665 2 23 "GO:0060348" "bone development" 0.616479602672857
-372 0.640873129346123 2 12 "GO:0060391;GO:0060390" "regulation of SMAD protein signal transduction" 0.797008961037512
-832 0.157628031371532 2 22 "GO:0060395" "SMAD protein signal transduction" 0.326280642318156
692 0.210330072355578 2 25 "GO:0060411" "cardiac septum morphogenesis" 0.401493916975945
420 0.465532424480237 3 23 "GO:0060415" "muscle tissue morphogenesis" 0.658754427723306
424 0.144629648135433 4 91 "GO:0060429" "epithelium development" 0.308321594722433
-140 0.792840883238662 3 27 "GO:0060446" "branching involved in open tracheal system development" 0.887938524800733
-771 0.201203753845793 2 21 "GO:0060485" "mesenchyme development" 0.391432757481815
1103 0.00817675416797059 2 44 "GO:0060537" "muscle tissue development" 0.0355433282738972
250 0.786018359870399 6 9 "GO:0060544;GO:0062098" "regulation of necroptotic process" 0.884759590360868
173 0.648359883765442 -1 53 "GO:0060548" "obsolete negative regulation of cell death" 0.802017428472859
655 0.0283339100504188 2 86 "GO:0060560" "developmental growth involved in morphogenesis" 0.0907076383892579
1183 0.000469283723986499 4 67 "GO:0060562" "epithelial tube morphogenesis" 0.00361647457099845
416 0.573003619593179 2 14 "GO:0060571" "morphogenesis of an epithelial fold" 0.741095336916887
350 0.570475637588401 2 20 "GO:0060612;GO:0061448" "connective tissue development" 0.739782578977197
277 0.106266586693611 3 267 "GO:0060627" "regulation of vesicle-mediated transport" 0.247185321222095
-1904 0.00757381484970042 2 15 "GO:0060632" "regulation of microtubule-based movement" 0.0335515173755837
-133 0.825289744834166 2 21 "GO:0060688" "regulation of morphogenesis of a branching structure" 0.903787158357067
-885 0.267038832058479 3 12 "GO:0060746" "parental behavior" 0.469206788953916
-561 0.402665821752549 4 17 "GO:0060765" "regulation of androgen receptor signaling pathway" 0.603564825493314
-333 0.689269464618438 2 11 "GO:0060766" "negative regulation of androgen receptor signaling pathway" 0.825817248306845
-73 0.760523503526367 2 135 "GO:0060828;GO:0030111" "regulation of Wnt signaling pathway" 0.869973843260836
2148 0.00503295347789389 2 13 "GO:0060857;GO:0060856" "establishment of blood-brain barrier" 0.0245738764482767
-1376 0.000498468311179695 3 49 "GO:0060964;GO:1900368;GO:0060147;GO:0060966" "regulation of post-transcriptional gene silencing" 0.00379928449781346
-400 0.601375216311384 2 13 "GO:0060976" "coronary vasculature development" 0.761504711778912
-161 0.833710510219134 3 13 "GO:0060997" "dendritic spine morphogenesis" 0.909313090061265
-166 0.654221718086843 2 56 "GO:0060999;GO:0060998" "regulation of dendritic spine development" 0.805330109721232
-1638 0.0491221657672563 2 11 "GO:0061000" "negative regulation of dendritic spine development" 0.139027437032196
-557 0.208499852562138 2 39 "GO:0061001;GO:0099175" "regulation of postsynapse organization" 0.400308205540281
-589 0.442235169866857 3 13 "GO:0061003" "positive regulation of dendritic spine morphogenesis" 0.63845264274499
-1015 0.000204233516379638 7 103 "GO:0061014;GO:1903313" "positive regulation of mRNA metabolic process" 0.00179803051445618
400 0.00339449485058785 2 428 "GO:0061024" "membrane organization" 0.0179533929169874
198 0.537865060977397 2 74 "GO:0061025" "membrane fusion" 0.717587254933311
-1089 0.212181647259441 2 10 "GO:0061040" "female gonad morphogenesis" 0.403946032984819
505 0.172119691922838 6 56 "GO:0061041" "regulation of wound healing" 0.347991993407947
887 0.0479673536990346 2 38 "GO:0061045;GO:1903035" "negative regulation of response to wounding" 0.136586671433689
-1435 0.0609348935561881 2 13 "GO:0061050" "regulation of cell growth involved in cardiac muscle cell development" 0.164264412667941
-99 0.905017566598863 2 11 "GO:0061053" "somite development" 0.950256929231636
2172 0.00165987782179661 2 16 "GO:0061057" "peptidoglycan recognition protein signaling pathway" 0.0101267107461363
763 0.00020330800508668 3 184 "GO:0061061" "muscle structure development" 0.00179556466714649
-83 0.806737985419751 2 67 "GO:0061077" "chaperone-mediated protein folding" 0.89344947270611
457 0.600425313748555 4 10 "GO:0061081" "positive regulation of myeloid leukocyte cytokine production involved in immune response" 0.760994634555116
-1422 0.0875960731862506 2 11 "GO:0061085" "regulation of histone H3-K27 methylation" 0.216036832443758
-786 0.155015932479782 2 25 "GO:0061097" "regulation of protein tyrosine kinase activity" 0.322795152813438
-162 0.860377243133079 2 9 "GO:0061098" "positive regulation of protein tyrosine kinase activity" 0.924872291497769
-1063 0.11260133828117 2 17 "GO:0061099;GO:0050732" "negative regulation of peptidyl-tyrosine phosphorylation" 0.256138121911868
-1025 0.0102607356989692 3 48 "GO:0061157;GO:0050779" "mRNA destabilization" 0.0427966517459255
-1618 0.0157166750818204 6 17 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 0.0585681168433163
233 0.656123198337034 7 28 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 0.805330109721232
1238 0.0450049434981575 2 20 "GO:0061333" "renal tubule morphogenesis" 0.129744821566709
1268 0.0355064221510594 3 21 "GO:0061337" "cardiac conduction" 0.108907239718023
1432 0.052417150088477 3 14 "GO:0061343" "cell adhesion involved in heart morphogenesis" 0.145970482028171
-329 0.514441185149915 3 30 "GO:0061351" "neural precursor cell proliferation" 0.703281808337963
-1388 0.0955356432087177 3 11 "GO:0061382" "Malpighian tubule tip cell differentiation" 0.227941817672944
810 0.309671939991933 2 12 "GO:0061418" "regulation of transcription from RNA polymerase II promoter in response to hypoxia" 0.514332738541825
-500 0.430051968201549 2 19 "GO:0061462" "protein localization to lysosome" 0.629355379030357
1095 0.209796910722439 4 10 "GO:0061484" "hematopoietic stem cell homeostasis" 0.401493916975945
402 0.525980873156007 2 19 "GO:0061512" "protein localization to cilium" 0.709984856438628
-594 0.0748375793098239 2 69 "GO:0061982" "meiosis I cell cycle process" 0.192419727948179
-380 0.0675607331665414 2 180 "GO:0062012" "regulation of small molecule metabolic process" 0.177019968957501
-678 0.0619610553059218 5 58 "GO:0062013" "positive regulation of small molecule metabolic process" 0.16638576820567
-45 0.904029162266723 3 55 "GO:0062014" "negative regulation of small molecule metabolic process" 0.950256929231636
296 0.203277786837318 3 143 "GO:0062197;GO:0034599" "cellular response to chemical stress" 0.394343022558588
-295 0.494721464630464 3 41 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.686099259522408
-118 0.868325690380861 2 15 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 0.930181775371411
-726 0.0184094733691917 3 81 "GO:0065004" "protein-DNA complex assembly" 0.0659139702871188
345 0.558225393015648 3 22 "GO:0070050" "neuron cellular homeostasis" 0.731848748053503
-1415 0.124144746247174 6 9 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 0.27563641629861
1534 0.0543733428803473 3 12 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 0.150066111005085
-1616 6.2181339350864e-05 3 47 "GO:0070076;GO:0016577;GO:0006482;GO:0008214;GO:0070988" "demethylation" 0.000691953944296415
-902 0.327078608228435 2 9 "GO:0070102" "interleukin-6-mediated signaling pathway" 0.533059571231111
-714 0.333102648540878 3 14 "GO:0070125" "mitochondrial translational elongation" 0.540771735794098
-1519 0.00706222254448292 7 24 "GO:0070129;GO:0062125" "regulation of mitochondrial gene expression" 0.0318429548115907
-2326 0.000755804619602666 4 16 "GO:0070131" "positive regulation of mitochondrial translation" 0.00532466808375303
-941 0.0172378772896528 4 49 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.0627693385076101
503 0.403687823613758 2 21 "GO:0070252" "actin-mediated cell contraction" 0.604668268812155
-937 0.0634506498880065 3 30 "GO:0070301" "cellular response to hydrogen peroxide" 0.168595709635563
-276 0.740169055012138 4 11 "GO:0070306" "lens fiber cell differentiation" 0.862394023396683
-782 0.370646830806587 5 10 "GO:0070328;GO:0055090" "triglyceride homeostasis" 0.578641685355738
-1711 0.00695286767209754 2 19 "GO:0070371" "ERK1 and ERK2 cascade" 0.0314007757528821
-82 0.789395658362882 2 81 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.886367767773443
-18 0.969265539385207 6 37 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.985561670529841
-48 0.904867957204452 2 47 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 0.950256929231636
142 0.847934448684923 6 14 "GO:0070498" "interleukin-1-mediated signaling pathway" 0.91681058540282
-385 0.20302528991287 2 84 "GO:0070507;GO:0031110" "regulation of microtubule cytoskeleton organization" 0.394343022558588
2436 0.00224153826575556 3 12 "GO:0070509" "calcium ion import" 0.0128203998315007
-1147 0.0378977184775477 2 25 "GO:0070534" "protein K63-linked ubiquitination" 0.114011330732171
-2019 0.00081324384245622 2 21 "GO:0070536" "protein K63-linked deubiquitination" 0.00564200590950924
464 0.441405133529259 2 21 "GO:0070542" "response to fatty acid" 0.63845264274499
-2804 2.8421867009109e-05 2 17 "GO:0070544" "histone H3-K36 demethylation" 0.000352989437586345
-520 0.295047965904586 2 31 "GO:0070555" "response to interleukin-1" 0.496565905109836
-680 0.248159239615901 5 22 "GO:0070584" "mitochondrion morphogenesis" 0.445118636113112
1438 3.96319434149963e-06 4 79 "GO:0070588" "calcium ion transmembrane transport" 6.44772319184326e-05
2296 6.76008036358027e-05 2 23 "GO:0070593" "dendrite self-avoidance" 0.000740415101239382
1122 0.12842991766539 2 14 "GO:0070613;GO:1903317" "regulation of protein maturation" 0.282444293237245
352 0.646188766016206 3 13 "GO:0070723" "response to cholesterol" 0.800456089399369
-2032 0.0146420158817172 2 11 "GO:0070734" "histone H3-K27 methylation" 0.0558766641741252
-2398 0.00602672801629579 -1 10 "GO:0070816" "obsolete phosphorylation of RNA polymerase II C-terminal domain" 0.0282519394712163
-751 0.0784880614986421 8 42 "GO:0070828" "heterochromatin organization" 0.199774736586663
-1811 0.00540439917226987 5 18 "GO:0070830" "bicellular tight junction assembly" 0.0259672512905955
2123 0.00774345113954136 2 12 "GO:0070831" "basement membrane assembly" 0.0341940969368318
-317 0.582460947165429 4 23 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.747453075110183
-480 0.53077843206745 6 13 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 0.712918647718923
-769 0.225221919610661 3 19 "GO:0070873;GO:0032881" "regulation of polysaccharide metabolic process" 0.417155379731597
685 0.234273348637785 7 23 "GO:0070884;GO:0106056;GO:0050848" "regulation of calcium-mediated signaling" 0.429064157939643
-1278 0.0339768019190331 -1 21 "GO:0070895" "obsolete negative regulation of transposon integration" 0.105377327690914
-1306 0.000467913702942124 3 55 "GO:0070918" "regulatory ncRNA processing" 0.00361593311551386
155 0.294693336650326 2 360 "GO:0070925" "organelle assembly" 0.496565905109836
-611 0.407928594068532 6 14 "GO:0070932" "histone H3 deacetylation" 0.608829049731039
-827 0.0364070773110861 9 49 "GO:0070936" "protein K48-linked ubiquitination" 0.110935913559082
-1618 0.0787418372734928 -1 9 "GO:0070940" "obsolete dephosphorylation of RNA polymerase II C-terminal domain" 0.200047686778554
35 0.937675209906327 5 38 "GO:0070972" "protein localization to endoplasmic reticulum" 0.969325831504554
-763 0.144002355297291 2 28 "GO:0070979" "protein K11-linked ubiquitination" 0.307455527580248
-435 0.585692776410007 7 12 "GO:0070983" "dendrite guidance" 0.749148185734547
-1179 0.0366183445672016 8 24 "GO:0070987" "error-free translesion synthesis" 0.111335775503776
-73 0.933617064328722 3 10 "GO:0070989" "oxidative demethylation" 0.966763440543603
-1913 0.000321898734428002 3 27 "GO:0071028;GO:0071027;GO:0071025" "RNA surveillance" 0.00261085212588543
-1724 0.0306033501615093 2 12 "GO:0071044" "histone mRNA catabolic process" 0.0971900914946563
722 0.345774516688753 2 13 "GO:0071071;GO:1903727" "regulation of phospholipid biosynthetic process" 0.55245664281616
-2464 0.00477260488186935 3 10 "GO:0071108" "protein K48-linked deubiquitination" 0.0234997996130275
-1357 0.0244278224968678 6 21 "GO:0071168" "protein localization to chromatin" 0.0810564286381165
-38 0.866016179803813 3 150 "GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.929568456463519
97 0.794646176281813 2 55 "GO:0071222;GO:0071219;GO:0071216" "cellular response to biotic stimulus" 0.888190302296506
169 0.659517967622827 3 52 "GO:0071230;GO:0071229" "cellular response to acid chemical" 0.806850917294065
410 0.440890623847957 2 27 "GO:0071243;GO:0046685" "response to arsenic-containing substance" 0.638167385819468
587 0.0147940454763781 5 133 "GO:0071248;GO:0071241" "cellular response to inorganic substance" 0.0561487510440435
1967 0.000217490529774254 2 27 "GO:0071260" "cellular response to mechanical stimulus" 0.00189673559194976
-497 0.445476140625043 2 18 "GO:0071276" "cellular response to cadmium ion" 0.641438124770179
2350 1.31232420476383e-09 2 51 "GO:0071277;GO:0051592" "response to calcium ion" 5.70450927758277e-08
-459 0.446588594331721 2 21 "GO:0071286;GO:0032026" "response to magnesium ion" 0.642404068992165
320 0.688532071129358 2 12 "GO:0071294" "cellular response to zinc ion" 0.825699770915721
-1388 0.112029225038351 2 10 "GO:0071295" "cellular response to vitamin" 0.25525413927657
279 0.737858561834006 4 11 "GO:0071300" "cellular response to retinoic acid" 0.861402651708856
27 0.955174604631612 5 32 "GO:0071312" "cellular response to alkaloid" 0.978736672746239
626 0.396657085639745 4 14 "GO:0071314" "cellular response to cocaine" 0.598885379560929
13 0.982526956673926 4 23 "GO:0071320" "cellular response to cAMP" 0.991076864926346
-876 0.0120324292744906 2 63 "GO:0071333;GO:0001678;GO:0071331;GO:0071326;GO:0071322" "intracellular glucose homeostasis" 0.0481847956575447
-256 0.193388953456443 5 201 "GO:0071345;GO:0034097" "response to cytokine" 0.3802177162656
-1722 0.0126348673675648 2 16 "GO:0071347" "cellular response to interleukin-1" 0.0499292628076211
782 0.289252574816395 2 14 "GO:0071353;GO:0070670" "response to interleukin-4" 0.491270246116734
-404 0.381081564495967 2 36 "GO:0071356" "cellular response to tumor necrosis factor" 0.586701113684438
1675 0.00822545853097235 5 19 "GO:0071361" "cellular response to ethanol" 0.0356436536342135
-371 0.121162580492385 2 135 "GO:0071363;GO:0070848" "response to growth factor" 0.271178036146271
-820 0.123198787167457 2 27 "GO:0071364;GO:0070849" "response to epidermal growth factor" 0.274410749319348
1774 0.042207684071938 2 10 "GO:0071371" "cellular response to gonadotropin stimulus" 0.123342202823668
-277 0.559217714884615 5 34 "GO:0071383;GO:0071385;GO:0071384" "cellular response to steroid hormone stimulus" 0.73273502534139
226 0.795945241021554 2 10 "GO:0071392" "cellular response to estradiol stimulus" 0.888214865833118
185 0.441868545679318 4 133 "GO:0071396" "cellular response to lipid" 0.63845264274499
399 0.57554304186248 2 15 "GO:0071398" "cellular response to fatty acid" 0.743523124327863
1412 0.0408820914794961 3 16 "GO:0071404;GO:0055094;GO:0071402" "cellular response to lipoprotein particle stimulus" 0.119972551156074
-183 0.410918034130146 4 156 "GO:0071407" "cellular response to organic cyclic compound" 0.611035443093725
-95 0.618012046349485 2 216 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.777476935084285
564 0.498349965844931 3 11 "GO:0071422;GO:0015744" "succinate transport" 0.689070380209045
848 0.268228009885204 2 13 "GO:0071425;GO:0072089" "stem cell proliferation" 0.469206788953916
-143 0.626828884359091 4 89 "GO:0071456;GO:0036294;GO:0071453" "cellular response to oxygen levels" 0.783602133492413
2644 3.02671352375478e-05 3 19 "GO:0071468;GO:0010447;GO:0071467" "response to acidic pH" 0.000372580399251584
732 0.214093080484589 2 22 "GO:0071470" "cellular response to osmotic stress" 0.404732114782
-986 0.00104286572633369 2 85 "GO:0071478" "cellular response to radiation" 0.00695743992964107
-1808 0.00010974756438917 2 35 "GO:0071479" "cellular response to ionizing radiation" 0.00107506240891081
-1771 0.00211288006478747 4 23 "GO:0071480;GO:0010332" "response to gamma radiation" 0.0123748049268184
2091 0.000284336892699902 3 23 "GO:0071498;GO:0034405" "response to fluid shear stress" 0.00237545115763101
-1254 0.101700121414657 5 13 "GO:0071526" "semaphorin-plexin signaling pathway" 0.239567940538167
-574 0.377646605525768 8 18 "GO:0071539;GO:1905508;GO:0072698;GO:0044380" "protein localization to cytoskeleton" 0.58430596328027
-171 0.810371607429549 3 15 "GO:0071549;GO:0071548" "response to dexamethasone" 0.89469092784988
-586 0.216773889994027 2 34 "GO:0071560;GO:0071559" "response to transforming growth factor beta" 0.40720118971194
2052 0.0257913079052208 2 9 "GO:0071577;GO:0006829" "zinc ion transmembrane transport" 0.084512860532773
635 0.186747054738008 5 33 "GO:0071616;GO:0034030;GO:0034033;GO:0035384;GO:0033866" "purine nucleoside bisphosphate biosynthetic process" 0.371889983021574
-736 0.376736044471083 5 11 "GO:0071622" "regulation of granulocyte chemotaxis" 0.583654717422277
-103 0.897183817437547 7 12 "GO:0071638;GO:0032682;GO:0071637" "regulation of monocyte chemotactic protein-1 production" 0.948224952232271
970 0.05456998636363 4 30 "GO:0071675" "regulation of mononuclear cell migration" 0.150310596102593
532 0.542540586234711 4 10 "GO:0071676;GO:0002686;GO:2000402" "negative regulation of mononuclear cell migration" 0.719765336626116
1575 0.0225426398348803 2 16 "GO:0071677" "positive regulation of mononuclear cell migration" 0.0765734115026093
-588 0.394254770051873 2 16 "GO:0071684" "organism emergence from protective structure" 0.597394755056814
522 0.0652981810631037 2 96 "GO:0071695;GO:0021700;GO:0048469" "developmental maturation" 0.172680170834177
313 0.423955470728805 2 50 "GO:0071709" "membrane assembly" 0.623714500035714
1849 0.00450863715222271 6 18 "GO:0071711" "basement membrane organization" 0.0223982652812207
-291 0.704084911269858 5 13 "GO:0071712" "ER-associated misfolded protein catabolic process" 0.838512081829086
258 0.746083318663409 4 12 "GO:0071786" "endoplasmic reticulum tubular network organization" 0.863678721825506
2820 1.11416865772354e-20 2 84 "GO:0071805;GO:0006813" "potassium ion transport" 3.09961720578689e-18
-1429 0.0528547387831315 2 14 "GO:0071880;GO:0071875" "adenylate cyclase-activating adrenergic receptor signaling pathway" 0.147041883294672
-975 0.00247424188606209 3 74 "GO:0071897" "DNA biosynthetic process" 0.0138777034819047
-441 0.0925172428394933 2 112 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.223543920519554
-352 0.377466851230851 5 48 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.58430596328027
-548 0.145377050610353 2 54 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 0.309139557765914
-11 0.988130235081689 6 14 "GO:0072015;GO:0072310" "podocyte development" 0.994205538516188
1848 0.000512581168935675 4 27 "GO:0072044;GO:0009414;GO:1903044;GO:0072070;GO:0050891;GO:0015746;GO:0006842;GO:0055064;GO:0055081;GO:0070294" "collecting duct development" 0.0038750022064648
2441 2.26045587657026e-05 2 23 "GO:0072080;GO:0061326;GO:0072009;GO:0072073" "renal tubule development" 0.000289796693484722
-70 0.912300444139647 2 19 "GO:0072091" "regulation of stem cell proliferation" 0.954860735739841
218 0.760275890664458 3 15 "GO:0072132" "mesenchyme morphogenesis" 0.869973843260836
721 0.231836496266622 4 21 "GO:0072175" "epithelial tube formation" 0.425983989817137
-1155 0.00347461168488448 2 49 "GO:0072331" "signal transduction by p53 class mediator" 0.0181357780625678
-1629 0.00467921438882703 3 23 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.0231218018289819
1733 0.00625774306297755 3 19 "GO:0072337" "modified amino acid transport" 0.0289186730917002
1725 0.00341217435663836 2 22 "GO:0072348" "sulfur compound transport" 0.0179701749606809
1272 0.126444918334381 2 11 "GO:0072350" "tricarboxylic acid metabolic process" 0.279404100719816
1348 0.105539232438759 2 11 "GO:0072375" "medium-term memory" 0.246110766676134
71 0.856772022711743 3 49 "GO:0072384" "organelle transport along microtubule" 0.922065673959021
209 0.810755648890954 3 10 "GO:0072393" "microtubule anchoring at microtubule organizing center" 0.89469092784988
1606 0.0136374076867012 2 18 "GO:0072499" "photoreceptor cell axon guidance" 0.0530619135446192
-1278 0.143430387553946 3 10 "GO:0072520" "seminiferous tubule development" 0.306469537768877
1614 0.000156266252512894 2 42 "GO:0072523" "purine-containing compound catabolic process" 0.00144429473252781
167 0.688577810397007 2 44 "GO:0072527" "pyrimidine-containing compound metabolic process" 0.825699770915721
1122 0.177588141088771 2 11 "GO:0072529" "pyrimidine-containing compound catabolic process" 0.357352272303283
468 0.223076600377052 2 52 "GO:0072583" "clathrin-dependent endocytosis" 0.415243699132722
1820 6.03447388138117e-08 2 68 "GO:0072593" "reactive oxygen species metabolic process" 1.55443577203726e-06
-779 0.000710256680294616 5 146 "GO:0072594" "establishment of protein localization to organelle" 0.00506649765276826
-805 0.0591658997273362 3 42 "GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.160272184071518
158 0.471807053590114 3 160 "GO:0072659;GO:1990778" "protein localization to cell periphery" 0.663969465787409
-240 0.745240465367009 3 14 "GO:0072660;GO:0072658;GO:0010649;GO:0010650;GO:0034112;GO:1900827;GO:1900825;GO:0098902" "regulation of cell communication by electrical coupling" 0.863138623917993
443 0.293523330456849 6 43 "GO:0072665" "protein localization to vacuole" 0.495799578221587
-501 0.355619616354051 3 26 "GO:0072666;GO:0006623" "establishment of protein localization to vacuole" 0.56370824826968
-1322 0.0247953451811194 2 22 "GO:0075733;GO:0046794" "transport of virus" 0.0818731971586993
-2699 3.38325029623958e-05 8 18 "GO:0080009" "mRNA methylation" 0.000407454646066602
-645 0.38224090778234 7 14 "GO:0080111;GO:0035510" "DNA dealkylation" 0.58687138158893
-1098 6.32001396443621e-12 3 308 "GO:0080135" "regulation of cellular response to stress" 4.5082766279645e-10
2126 0.00109165244896222 2 18 "GO:0085029" "extracellular matrix assembly" 0.00714582850120681
931 0.164688207556739 4 17 "GO:0086002;GO:0086001;GO:0086091;GO:0086004;GO:1903115" "regulation of heart rate by cardiac conduction" 0.336636732860285
2146 0.00364299233166182 3 14 "GO:0086010" "membrane depolarization during action potential" 0.0188379268897457
1118 0.0859496787768341 6 18 "GO:0086014;GO:0010881;GO:0086065;GO:0098901;GO:0036371;GO:0036309;GO:0086015" "regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion" 0.213302414234748
1883 0.000311322657932217 5 28 "GO:0089718" "amino acid import across plasma membrane" 0.00253988162571093
-1077 0.107761555926222 2 17 "GO:0090063;GO:0010968" "regulation of microtubule nucleation" 0.248997216434177
-738 0.000494815910646336 3 173 "GO:0090068;GO:0045787" "positive regulation of cell cycle" 0.00378180731708271
724 0.279942269370311 2 17 "GO:0090069" "regulation of ribosome biogenesis" 0.481819782756044
408 0.228096026518976 2 67 "GO:0090090;GO:0030178" "negative regulation of Wnt signaling pathway" 0.420911817349613
141 0.548437375612915 2 140 "GO:0090092;GO:0090287" "regulation of cellular response to growth factor stimulus" 0.724404443541853
-57 0.87984523754179 2 53 "GO:0090100" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.937433812740053
184 0.595605514478568 3 64 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.756264053527785
590 0.39307316652559 2 16 "GO:0090102" "cochlea development" 0.595928909686208
-1199 0.0926477858946965 2 15 "GO:0090110;GO:0035459" "COPII-coated vesicle cargo loading" 0.223543920519554
-868 0.320121938329163 2 10 "GO:0090128" "regulation of synapse maturation" 0.525725638979771
-495 0.473563068826569 4 16 "GO:0090136" "epithelial cell-cell adhesion" 0.665380029028038
-1705 0.0168243402198099 2 15 "GO:0090141;GO:0090140" "regulation of mitochondrial fission" 0.0617484360046321
1218 0.0989626687402119 5 14 "GO:0090148" "membrane fission" 0.235060719048289
28 0.908363783148286 3 128 "GO:0090150" "establishment of protein localization to membrane" 0.952039695850461
-2038 0.0196119580099615 3 10 "GO:0090151" "establishment of protein localization to mitochondrial membrane" 0.0688026067890453
736 0.271648623347184 5 17 "GO:0090158" "endoplasmic reticulum membrane organization" 0.473216324453266
681 0.270508752051078 6 20 "GO:0090161" "Golgi ribbon formation" 0.472413903456434
329 0.594286688506399 4 20 "GO:0090162" "establishment of epithelial cell polarity" 0.755969623879653
-500 0.513972074765877 2 13 "GO:0090169" "regulation of spindle assembly" 0.703281808337963
567 0.426813330664112 2 15 "GO:0090175" "regulation of establishment of planar polarity" 0.626263019993438
1242 0.092534403689456 2 14 "GO:0090181" "regulation of cholesterol metabolic process" 0.223543920519554
-1458 0.0251275820092336 7 18 "GO:0090199" "regulation of release of cytochrome c from mitochondria" 0.0826299446213805
-1589 0.038064717179401 2 13 "GO:0090200" "positive regulation of release of cytochrome c from mitochondria" 0.114235213800532
